Region,Country,Date,Measure,Value,New,Population
Nordrhein-Westfalen,Germany,2020-12-06,Deaths,5681,67,17947221
Nordrhein-Westfalen,Germany,2020-12-07,Deaths,5806,125,17947221
Nordrhein-Westfalen,Germany,2020-12-08,Deaths,5936,130,17947221
Nordrhein-Westfalen,Germany,2020-12-09,Deaths,6075,139,17947221
Nordrhein-Westfalen,Germany,2020-12-10,Deaths,6264,189,17947221
Nordrhein-Westfalen,Germany,2020-12-11,Deaths,6479,215,17947221
Nordrhein-Westfalen,Germany,2020-12-12,Deaths,6627,148,17947221
Nordrhein-Westfalen,Germany,2020-12-13,Deaths,6713,86,17947221
Nordrhein-Westfalen,Germany,2020-12-14,Deaths,6865,152,17947221
Nordrhein-Westfalen,Germany,2020-12-15,Deaths,7026,161,17947221
Nordrhein-Westfalen,Germany,2020-12-16,Deaths,7230,204,17947221
Nordrhein-Westfalen,Germany,2020-12-17,Deaths,7431,201,17947221
Nordrhein-Westfalen,Germany,2020-12-18,Deaths,7602,171,17947221
Nordrhein-Westfalen,Germany,2020-12-19,Deaths,7759,157,17947221
Nordrhein-Westfalen,Germany,2020-12-20,Deaths,7861,102,17947221
Nordrhein-Westfalen,Germany,2020-12-21,Deaths,8020,159,17947221
Nordrhein-Westfalen,Germany,2020-12-22,Deaths,8217,197,17947221
Nordrhein-Westfalen,Germany,2020-12-23,Deaths,8402,185,17947221
Nordrhein-Westfalen,Germany,2020-12-24,Deaths,8513,111,17947221
Nordrhein-Westfalen,Germany,2020-12-25,Deaths,8587,74,17947221
Nordrhein-Westfalen,Germany,2020-12-26,Deaths,8676,89,17947221
Nordrhein-Westfalen,Germany,2020-12-27,Deaths,8774,98,17947221
Nordrhein-Westfalen,Germany,2020-12-28,Deaths,8925,151,17947221
Nordrhein-Westfalen,Germany,2020-12-29,Deaths,9105,180,17947221
Nordrhein-Westfalen,Germany,2020-12-30,Deaths,9324,219,17947221
Nordrhein-Westfalen,Germany,2020-12-31,Deaths,9424,100,17947221
Nordrhein-Westfalen,Germany,2021-01-01,Deaths,9494,70,17947221
Nordrhein-Westfalen,Germany,2021-01-02,Deaths,9580,86,17947221
Nordrhein-Westfalen,Germany,2021-01-03,Deaths,9665,85,17947221
Nordrhein-Westfalen,Germany,2021-01-04,Deaths,9823,158,17947221
Nordrhein-Westfalen,Germany,2021-01-05,Deaths,9964,141,17947221
Nordrhein-Westfalen,Germany,2021-01-06,Deaths,10140,176,17947221
Nordrhein-Westfalen,Germany,2021-01-07,Deaths,10325,185,17947221
Nordrhein-Westfalen,Germany,2021-01-08,Deaths,10464,139,17947221
Nordrhein-Westfalen,Germany,2021-01-09,Deaths,10561,97,17947221
Nordrhein-Westfalen,Germany,2021-01-10,Deaths,10611,50,17947221
Nordrhein-Westfalen,Germany,2021-01-11,Deaths,10707,96,17947221
Nordrhein-Westfalen,Germany,2021-01-12,Deaths,10858,151,17947221
Nordrhein-Westfalen,Germany,2021-01-13,Deaths,10994,136,17947221
Nordrhein-Westfalen,Germany,2021-01-14,Deaths,11185,191,17947221
Nordrhein-Westfalen,Germany,2021-01-15,Deaths,11310,125,17947221
Nordrhein-Westfalen,Germany,2021-01-16,Deaths,11392,82,17947221
Nordrhein-Westfalen,Germany,2021-01-17,Deaths,11441,49,17947221
Nordrhein-Westfalen,Germany,2021-01-18,Deaths,11530,89,17947221
Nordrhein-Westfalen,Germany,2021-01-19,Deaths,11640,110,17947221
Nordrhein-Westfalen,Germany,2021-01-20,Deaths,11766,126,17947221
Nordrhein-Westfalen,Germany,2021-01-21,Deaths,11893,127,17947221
Nordrhein-Westfalen,Germany,2021-01-22,Deaths,11999,106,17947221
Nordrhein-Westfalen,Germany,2021-01-23,Deaths,12085,86,17947221
Nordrhein-Westfalen,Germany,2021-01-24,Deaths,12119,34,17947221
Nordrhein-Westfalen,Germany,2021-01-25,Deaths,12207,88,17947221
Nordrhein-Westfalen,Germany,2021-01-26,Deaths,12294,87,17947221
Nordrhein-Westfalen,Germany,2021-01-27,Deaths,12402,108,17947221
Nordrhein-Westfalen,Germany,2021-01-28,Deaths,12492,90,17947221
Nordrhein-Westfalen,Germany,2021-01-29,Deaths,12570,78,17947221
Nordrhein-Westfalen,Germany,2021-01-30,Deaths,12617,47,17947221
Nordrhein-Westfalen,Germany,2021-01-31,Deaths,12656,39,17947221
Nordrhein-Westfalen,Germany,2021-02-01,Deaths,12711,55,17947221
Nordrhein-Westfalen,Germany,2021-02-02,Deaths,12782,71,17947221
Nordrhein-Westfalen,Germany,2021-02-03,Deaths,12855,73,17947221
Nordrhein-Westfalen,Germany,2021-02-04,Deaths,12935,80,17947221
Nordrhein-Westfalen,Germany,2021-02-05,Deaths,12985,50,17947221
Nordrhein-Westfalen,Germany,2021-02-06,Deaths,13023,38,17947221
Nordrhein-Westfalen,Germany,2021-02-07,Deaths,13038,15,17947221
Nordrhein-Westfalen,Germany,2021-02-08,Deaths,13092,54,17947221
Nordrhein-Westfalen,Germany,2021-02-09,Deaths,13154,62,17947221
Nordrhein-Westfalen,Germany,2021-02-10,Deaths,13202,48,17947221
Nordrhein-Westfalen,Germany,2021-02-11,Deaths,13265,63,17947221
Nordrhein-Westfalen,Germany,2021-02-12,Deaths,13318,53,17947221
Nordrhein-Westfalen,Germany,2021-02-13,Deaths,13352,34,17947221
Nordrhein-Westfalen,Germany,2021-02-14,Deaths,13376,24,17947221
Nordrhein-Westfalen,Germany,2021-02-15,Deaths,13411,35,17947221
Nordrhein-Westfalen,Germany,2021-02-16,Deaths,13480,69,17947221
Nordrhein-Westfalen,Germany,2021-02-17,Deaths,13530,50,17947221
Nordrhein-Westfalen,Germany,2021-02-18,Deaths,13572,42,17947221
Nordrhein-Westfalen,Germany,2021-02-19,Deaths,13606,34,17947221
Nordrhein-Westfalen,Germany,2021-02-20,Deaths,13633,27,17947221
Nordrhein-Westfalen,Germany,2021-02-21,Deaths,13650,17,17947221
Nordrhein-Westfalen,Germany,2021-02-22,Deaths,13694,44,17947221
Nordrhein-Westfalen,Germany,2021-02-23,Deaths,13734,40,17947221
Nordrhein-Westfalen,Germany,2021-02-24,Deaths,13776,42,17947221
Nordrhein-Westfalen,Germany,2021-02-25,Deaths,13822,46,17947221
Nordrhein-Westfalen,Germany,2021-02-26,Deaths,13853,31,17947221
Nordrhein-Westfalen,Germany,2021-02-27,Deaths,13878,25,17947221
Nordrhein-Westfalen,Germany,2021-02-28,Deaths,13888,10,17947221
Nordrhein-Westfalen,Germany,2021-03-01,Deaths,13914,26,17947221
Nordrhein-Westfalen,Germany,2021-03-02,Deaths,13950,36,17947221
Nordrhein-Westfalen,Germany,2021-03-03,Deaths,13975,25,17947221
Nordrhein-Westfalen,Germany,2021-03-04,Deaths,14001,26,17947221
Nordrhein-Westfalen,Germany,2021-03-05,Deaths,14020,19,17947221
Nordrhein-Westfalen,Germany,2021-03-06,Deaths,14048,28,17947221
Nordrhein-Westfalen,Germany,2021-03-07,Deaths,14059,11,17947221
Nordrhein-Westfalen,Germany,2021-03-08,Deaths,14080,21,17947221
Nordrhein-Westfalen,Germany,2021-03-09,Deaths,14110,30,17947221
Nordrhein-Westfalen,Germany,2021-03-10,Deaths,14142,32,17947221
Nordrhein-Westfalen,Germany,2021-03-11,Deaths,14178,36,17947221
Nordrhein-Westfalen,Germany,2021-03-12,Deaths,14206,28,17947221
Nordrhein-Westfalen,Germany,2021-03-13,Deaths,14224,18,17947221
Nordrhein-Westfalen,Germany,2021-03-14,Deaths,14235,11,17947221
Nordrhein-Westfalen,Germany,2021-03-15,Deaths,14248,13,17947221
Nordrhein-Westfalen,Germany,2021-03-16,Deaths,14274,26,17947221
Nordrhein-Westfalen,Germany,2021-03-17,Deaths,14310,36,17947221
Nordrhein-Westfalen,Germany,2021-03-18,Deaths,14341,31,17947221
Nordrhein-Westfalen,Germany,2021-03-19,Deaths,14362,21,17947221
Nordrhein-Westfalen,Germany,2021-03-20,Deaths,14380,18,17947221
Nordrhein-Westfalen,Germany,2021-03-21,Deaths,14396,16,17947221
Nordrhein-Westfalen,Germany,2021-03-22,Deaths,14426,30,17947221
Nordrhein-Westfalen,Germany,2021-03-23,Deaths,14461,35,17947221
Nordrhein-Westfalen,Germany,2021-03-24,Deaths,14489,28,17947221
Nordrhein-Westfalen,Germany,2021-03-25,Deaths,14520,31,17947221
Nordrhein-Westfalen,Germany,2021-03-26,Deaths,14552,32,17947221
Nordrhein-Westfalen,Germany,2021-03-27,Deaths,14569,17,17947221
Nordrhein-Westfalen,Germany,2021-03-28,Deaths,14577,8,17947221
Nordrhein-Westfalen,Germany,2021-03-29,Deaths,14596,19,17947221
Nordrhein-Westfalen,Germany,2021-03-30,Deaths,14626,30,17947221
Nordrhein-Westfalen,Germany,2021-03-31,Deaths,14649,23,17947221
Nordrhein-Westfalen,Germany,2021-04-01,Deaths,14666,17,17947221
Nordrhein-Westfalen,Germany,2021-04-02,Deaths,14682,16,17947221
Nordrhein-Westfalen,Germany,2021-04-03,Deaths,14693,11,17947221
Nordrhein-Westfalen,Germany,2021-04-04,Deaths,14699,6,17947221
Nordrhein-Westfalen,Germany,2021-04-05,Deaths,14713,14,17947221
Nordrhein-Westfalen,Germany,2021-04-06,Deaths,14720,7,17947221
Nordrhein-Westfalen,Germany,2021-04-07,Deaths,14726,6,17947221
Nordrhein-Westfalen,Germany,2021-04-08,Deaths,14737,11,17947221
Nordrhein-Westfalen,Germany,2021-04-09,Deaths,14745,8,17947221
Nordrhein-Westfalen,Germany,2021-04-10,Deaths,14751,6,17947221
Nordrhein-Westfalen,Germany,2021-04-11,Deaths,14755,4,17947221
Nordrhein-Westfalen,Germany,2021-04-12,Deaths,14761,6,17947221
Nordrhein-Westfalen,Germany,2021-04-13,Deaths,14761,0,17947221
Nordrhein-Westfalen,Germany,2021-04-14,Deaths,14761,0,17947221
Rheinland-Pfalz,Germany,2020-02-28,Cases,1,NA,4093903
Rheinland-Pfalz,Germany,2020-02-29,Cases,2,1,4093903
Rheinland-Pfalz,Germany,2020-03-01,Cases,2,0,4093903
Rheinland-Pfalz,Germany,2020-03-02,Cases,2,0,4093903
Rheinland-Pfalz,Germany,2020-03-03,Cases,3,1,4093903
Rheinland-Pfalz,Germany,2020-03-04,Cases,7,4,4093903
Rheinland-Pfalz,Germany,2020-03-05,Cases,8,1,4093903
Rheinland-Pfalz,Germany,2020-03-06,Cases,10,2,4093903
Rheinland-Pfalz,Germany,2020-03-07,Cases,12,2,4093903
Rheinland-Pfalz,Germany,2020-03-08,Cases,15,3,4093903
Rheinland-Pfalz,Germany,2020-03-09,Cases,21,6,4093903
Rheinland-Pfalz,Germany,2020-03-10,Cases,38,17,4093903
Rheinland-Pfalz,Germany,2020-03-11,Cases,67,29,4093903
Rheinland-Pfalz,Germany,2020-03-12,Cases,131,64,4093903
Rheinland-Pfalz,Germany,2020-03-13,Cases,189,58,4093903
Rheinland-Pfalz,Germany,2020-03-14,Cases,240,51,4093903
Rheinland-Pfalz,Germany,2020-03-15,Cases,335,95,4093903
Rheinland-Pfalz,Germany,2020-03-16,Cases,460,125,4093903
Rheinland-Pfalz,Germany,2020-03-17,Cases,628,168,4093903
Rheinland-Pfalz,Germany,2020-03-18,Cases,786,158,4093903
Rheinland-Pfalz,Germany,2020-03-19,Cases,921,135,4093903
Rheinland-Pfalz,Germany,2020-03-20,Cases,1101,180,4093903
Rheinland-Pfalz,Germany,2020-03-21,Cases,1216,115,4093903
Rheinland-Pfalz,Germany,2020-03-22,Cases,1358,142,4093903
Rheinland-Pfalz,Germany,2020-03-23,Cases,1554,196,4093903
Rheinland-Pfalz,Germany,2020-03-24,Cases,1759,205,4093903
Rheinland-Pfalz,Germany,2020-03-25,Cases,1929,170,4093903
Rheinland-Pfalz,Germany,2020-03-26,Cases,2144,215,4093903
Rheinland-Pfalz,Germany,2020-03-27,Cases,2414,270,4093903
Rheinland-Pfalz,Germany,2020-03-28,Cases,2579,165,4093903
Rheinland-Pfalz,Germany,2020-03-29,Cases,2721,142,4093903
Rheinland-Pfalz,Germany,2020-03-30,Cases,2864,143,4093903
Rheinland-Pfalz,Germany,2020-03-31,Cases,3065,201,4093903
Rheinland-Pfalz,Germany,2020-04-01,Cases,3317,252,4093903
Rheinland-Pfalz,Germany,2020-04-02,Cases,3506,189,4093903
Rheinland-Pfalz,Germany,2020-04-03,Cases,3720,214,4093903
Rheinland-Pfalz,Germany,2020-04-04,Cases,3860,140,4093903
Rheinland-Pfalz,Germany,2020-04-05,Cases,3965,105,4093903
Rheinland-Pfalz,Germany,2020-04-06,Cases,4105,140,4093903
Rheinland-Pfalz,Germany,2020-04-07,Cases,4285,180,4093903
Rheinland-Pfalz,Germany,2020-04-08,Cases,4457,172,4093903
Rheinland-Pfalz,Germany,2020-04-09,Cases,4613,156,4093903
Rheinland-Pfalz,Germany,2020-04-10,Cases,4744,131,4093903
Rheinland-Pfalz,Germany,2020-04-11,Cases,4821,77,4093903
Rheinland-Pfalz,Germany,2020-04-12,Cases,4886,65,4093903
Rheinland-Pfalz,Germany,2020-04-13,Cases,4959,73,4093903
Rheinland-Pfalz,Germany,2020-04-14,Cases,5059,100,4093903
Rheinland-Pfalz,Germany,2020-04-15,Cases,5178,119,4093903
Rheinland-Pfalz,Germany,2020-04-16,Cases,5294,116,4093903
Rheinland-Pfalz,Germany,2020-04-17,Cases,5423,129,4093903
Rheinland-Pfalz,Germany,2020-04-18,Cases,5510,87,4093903
Rheinland-Pfalz,Germany,2020-04-19,Cases,5536,26,4093903
Rheinland-Pfalz,Germany,2020-04-20,Cases,5571,35,4093903
Rheinland-Pfalz,Germany,2020-04-21,Cases,5632,61,4093903
Rheinland-Pfalz,Germany,2020-04-22,Cases,5717,85,4093903
Rheinland-Pfalz,Germany,2020-04-23,Cases,5772,55,4093903
Rheinland-Pfalz,Germany,2020-04-24,Cases,5834,62,4093903
Rheinland-Pfalz,Germany,2020-04-25,Cases,5864,30,4093903
Rheinland-Pfalz,Germany,2020-04-26,Cases,5894,30,4093903
Rheinland-Pfalz,Germany,2020-04-27,Cases,5936,42,4093903
Rheinland-Pfalz,Germany,2020-04-28,Cases,5967,31,4093903
Rheinland-Pfalz,Germany,2020-04-29,Cases,6028,61,4093903
Rheinland-Pfalz,Germany,2020-04-30,Cases,6074,46,4093903
Rheinland-Pfalz,Germany,2020-05-01,Cases,6113,39,4093903
Rheinland-Pfalz,Germany,2020-05-02,Cases,6133,20,4093903
Rheinland-Pfalz,Germany,2020-05-03,Cases,6133,0,4093903
Rheinland-Pfalz,Germany,2020-05-04,Cases,6161,28,4093903
Rheinland-Pfalz,Germany,2020-05-05,Cases,6193,32,4093903
Rheinland-Pfalz,Germany,2020-05-06,Cases,6223,30,4093903
Rheinland-Pfalz,Germany,2020-05-07,Cases,6260,37,4093903
Rheinland-Pfalz,Germany,2020-05-08,Cases,6284,24,4093903
Rheinland-Pfalz,Germany,2020-05-09,Cases,6312,28,4093903
Rheinland-Pfalz,Germany,2020-05-10,Cases,6327,15,4093903
Rheinland-Pfalz,Germany,2020-05-11,Cases,6346,19,4093903
Rheinland-Pfalz,Germany,2020-05-12,Cases,6367,21,4093903
Rheinland-Pfalz,Germany,2020-05-13,Cases,6406,39,4093903
Rheinland-Pfalz,Germany,2020-05-14,Cases,6436,30,4093903
Rheinland-Pfalz,Germany,2020-05-15,Cases,6471,35,4093903
Rheinland-Pfalz,Germany,2020-05-16,Cases,6481,10,4093903
Rheinland-Pfalz,Germany,2020-05-17,Cases,6498,17,4093903
Rheinland-Pfalz,Germany,2020-05-18,Cases,6517,19,4093903
Rheinland-Pfalz,Germany,2020-05-19,Cases,6539,22,4093903
Rheinland-Pfalz,Germany,2020-05-20,Cases,6569,30,4093903
Rheinland-Pfalz,Germany,2020-05-21,Cases,6575,6,4093903
Rheinland-Pfalz,Germany,2020-05-22,Cases,6587,12,4093903
Rheinland-Pfalz,Germany,2020-05-23,Cases,6594,7,4093903
Rheinland-Pfalz,Germany,2020-05-24,Cases,6595,1,4093903
Rheinland-Pfalz,Germany,2020-05-25,Cases,6606,11,4093903
Rheinland-Pfalz,Germany,2020-05-26,Cases,6646,40,4093903
Rheinland-Pfalz,Germany,2020-05-27,Cases,6667,21,4093903
Rheinland-Pfalz,Germany,2020-05-28,Cases,6675,8,4093903
Rheinland-Pfalz,Germany,2020-05-29,Cases,6693,18,4093903
Rheinland-Pfalz,Germany,2020-05-30,Cases,6704,11,4093903
Rheinland-Pfalz,Germany,2020-05-31,Cases,6704,0,4093903
Rheinland-Pfalz,Germany,2020-06-01,Cases,6707,3,4093903
Rheinland-Pfalz,Germany,2020-06-02,Cases,6714,7,4093903
Rheinland-Pfalz,Germany,2020-06-03,Cases,6729,15,4093903
Rheinland-Pfalz,Germany,2020-06-04,Cases,6757,28,4093903
Rheinland-Pfalz,Germany,2020-06-05,Cases,6779,22,4093903
Rheinland-Pfalz,Germany,2020-06-06,Cases,6787,8,4093903
Rheinland-Pfalz,Germany,2020-06-07,Cases,6788,1,4093903
Rheinland-Pfalz,Germany,2020-06-08,Cases,6803,15,4093903
Rheinland-Pfalz,Germany,2020-06-09,Cases,6819,16,4093903
Rheinland-Pfalz,Germany,2020-06-10,Cases,6826,7,4093903
Rheinland-Pfalz,Germany,2020-06-11,Cases,6827,1,4093903
Rheinland-Pfalz,Germany,2020-06-12,Cases,6838,11,4093903
Rheinland-Pfalz,Germany,2020-06-13,Cases,6839,1,4093903
Rheinland-Pfalz,Germany,2020-06-14,Cases,6842,3,4093903
Rheinland-Pfalz,Germany,2020-06-15,Cases,6851,9,4093903
Rheinland-Pfalz,Germany,2020-06-16,Cases,6863,12,4093903
Rheinland-Pfalz,Germany,2020-06-17,Cases,6880,17,4093903
Rheinland-Pfalz,Germany,2020-06-18,Cases,6893,13,4093903
Rheinland-Pfalz,Germany,2020-06-19,Cases,6904,11,4093903
Rheinland-Pfalz,Germany,2020-06-20,Cases,6914,10,4093903
Rheinland-Pfalz,Germany,2020-06-21,Cases,6915,1,4093903
Rheinland-Pfalz,Germany,2020-06-22,Cases,6920,5,4093903
Rheinland-Pfalz,Germany,2020-06-23,Cases,6937,17,4093903
Rheinland-Pfalz,Germany,2020-06-24,Cases,6944,7,4093903
Rheinland-Pfalz,Germany,2020-06-25,Cases,6957,13,4093903
Rheinland-Pfalz,Germany,2020-06-26,Cases,6973,16,4093903
Rheinland-Pfalz,Germany,2020-06-27,Cases,6983,10,4093903
Rheinland-Pfalz,Germany,2020-06-28,Cases,6990,7,4093903
Rheinland-Pfalz,Germany,2020-06-29,Cases,7005,15,4093903
Rheinland-Pfalz,Germany,2020-06-30,Cases,7032,27,4093903
Rheinland-Pfalz,Germany,2020-07-01,Cases,7061,29,4093903
Rheinland-Pfalz,Germany,2020-07-02,Cases,7068,7,4093903
Rheinland-Pfalz,Germany,2020-07-03,Cases,7076,8,4093903
Rheinland-Pfalz,Germany,2020-07-04,Cases,7084,8,4093903
Rheinland-Pfalz,Germany,2020-07-05,Cases,7085,1,4093903
Rheinland-Pfalz,Germany,2020-07-06,Cases,7093,8,4093903
Rheinland-Pfalz,Germany,2020-07-07,Cases,7100,7,4093903
Rheinland-Pfalz,Germany,2020-07-08,Cases,7112,12,4093903
Rheinland-Pfalz,Germany,2020-07-09,Cases,7130,18,4093903
Rheinland-Pfalz,Germany,2020-07-10,Cases,7147,17,4093903
Rheinland-Pfalz,Germany,2020-07-11,Cases,7169,22,4093903
Rheinland-Pfalz,Germany,2020-07-12,Cases,7184,15,4093903
Rheinland-Pfalz,Germany,2020-07-13,Cases,7213,29,4093903
Rheinland-Pfalz,Germany,2020-07-14,Cases,7236,23,4093903
Rheinland-Pfalz,Germany,2020-07-15,Cases,7258,22,4093903
Rheinland-Pfalz,Germany,2020-07-16,Cases,7287,29,4093903
Rheinland-Pfalz,Germany,2020-07-17,Cases,7299,12,4093903
Rheinland-Pfalz,Germany,2020-07-18,Cases,7313,14,4093903
Rheinland-Pfalz,Germany,2020-07-19,Cases,7326,13,4093903
Rheinland-Pfalz,Germany,2020-07-20,Cases,7347,21,4093903
Rheinland-Pfalz,Germany,2020-07-21,Cases,7363,16,4093903
Rheinland-Pfalz,Germany,2020-07-22,Cases,7388,25,4093903
Rheinland-Pfalz,Germany,2020-07-23,Cases,7398,10,4093903
Rheinland-Pfalz,Germany,2020-07-24,Cases,7414,16,4093903
Rheinland-Pfalz,Germany,2020-07-25,Cases,7430,16,4093903
Rheinland-Pfalz,Germany,2020-07-26,Cases,7431,1,4093903
Rheinland-Pfalz,Germany,2020-07-27,Cases,7448,17,4093903
Rheinland-Pfalz,Germany,2020-07-28,Cases,7473,25,4093903
Rheinland-Pfalz,Germany,2020-07-29,Cases,7494,21,4093903
Rheinland-Pfalz,Germany,2020-07-30,Cases,7519,25,4093903
Rheinland-Pfalz,Germany,2020-07-31,Cases,7531,12,4093903
Rheinland-Pfalz,Germany,2020-08-01,Cases,7546,15,4093903
Rheinland-Pfalz,Germany,2020-08-02,Cases,7552,6,4093903
Rheinland-Pfalz,Germany,2020-08-03,Cases,7596,44,4093903
Rheinland-Pfalz,Germany,2020-08-04,Cases,7625,29,4093903
Rheinland-Pfalz,Germany,2020-08-05,Cases,7680,55,4093903
Rheinland-Pfalz,Germany,2020-08-06,Cases,7711,31,4093903
Rheinland-Pfalz,Germany,2020-08-07,Cases,7770,59,4093903
Rheinland-Pfalz,Germany,2020-08-08,Cases,7825,55,4093903
Rheinland-Pfalz,Germany,2020-08-09,Cases,7838,13,4093903
Rheinland-Pfalz,Germany,2020-08-10,Cases,7894,56,4093903
Rheinland-Pfalz,Germany,2020-08-11,Cases,7938,44,4093903
Rheinland-Pfalz,Germany,2020-08-12,Cases,7992,54,4093903
Rheinland-Pfalz,Germany,2020-08-13,Cases,8073,81,4093903
Rheinland-Pfalz,Germany,2020-08-14,Cases,8133,60,4093903
Rheinland-Pfalz,Germany,2020-08-15,Cases,8168,35,4093903
Rheinland-Pfalz,Germany,2020-08-16,Cases,8200,32,4093903
Rheinland-Pfalz,Germany,2020-08-17,Cases,8299,99,4093903
Rheinland-Pfalz,Germany,2020-08-18,Cases,8371,72,4093903
Rheinland-Pfalz,Germany,2020-08-19,Cases,8473,102,4093903
Rheinland-Pfalz,Germany,2020-08-20,Cases,8531,58,4093903
Rheinland-Pfalz,Germany,2020-08-21,Cases,8609,78,4093903
Rheinland-Pfalz,Germany,2020-08-22,Cases,8660,51,4093903
Rheinland-Pfalz,Germany,2020-08-23,Cases,8682,22,4093903
Rheinland-Pfalz,Germany,2020-08-24,Cases,8741,59,4093903
Rheinland-Pfalz,Germany,2020-08-25,Cases,8793,52,4093903
Rheinland-Pfalz,Germany,2020-08-26,Cases,8854,61,4093903
Rheinland-Pfalz,Germany,2020-08-27,Cases,8908,54,4093903
Rheinland-Pfalz,Germany,2020-08-28,Cases,9004,96,4093903
Rheinland-Pfalz,Germany,2020-08-29,Cases,9068,64,4093903
Rheinland-Pfalz,Germany,2020-08-30,Cases,9093,25,4093903
Rheinland-Pfalz,Germany,2020-08-31,Cases,9132,39,4093903
Rheinland-Pfalz,Germany,2020-09-01,Cases,9180,48,4093903
Rheinland-Pfalz,Germany,2020-09-02,Cases,9216,36,4093903
Rheinland-Pfalz,Germany,2020-09-03,Cases,9273,57,4093903
Rheinland-Pfalz,Germany,2020-09-04,Cases,9326,53,4093903
Rheinland-Pfalz,Germany,2020-09-05,Cases,9373,47,4093903
Rheinland-Pfalz,Germany,2020-09-06,Cases,9401,28,4093903
Rheinland-Pfalz,Germany,2020-09-07,Cases,9471,70,4093903
Rheinland-Pfalz,Germany,2020-09-08,Cases,9523,52,4093903
Rheinland-Pfalz,Germany,2020-09-09,Cases,9582,59,4093903
Rheinland-Pfalz,Germany,2020-09-10,Cases,9638,56,4093903
Rheinland-Pfalz,Germany,2020-09-11,Cases,9720,82,4093903
Rheinland-Pfalz,Germany,2020-09-12,Cases,9774,54,4093903
Rheinland-Pfalz,Germany,2020-09-13,Cases,9783,9,4093903
Rheinland-Pfalz,Germany,2020-09-14,Cases,9833,50,4093903
Rheinland-Pfalz,Germany,2020-09-15,Cases,9883,50,4093903
Rheinland-Pfalz,Germany,2020-09-16,Cases,9964,81,4093903
Rheinland-Pfalz,Germany,2020-09-17,Cases,10024,60,4093903
Rheinland-Pfalz,Germany,2020-09-18,Cases,10097,73,4093903
Rheinland-Pfalz,Germany,2020-09-19,Cases,10142,45,4093903
Rheinland-Pfalz,Germany,2020-09-20,Cases,10151,9,4093903
Rheinland-Pfalz,Germany,2020-09-21,Cases,10213,62,4093903
Rheinland-Pfalz,Germany,2020-09-22,Cases,10261,48,4093903
Rheinland-Pfalz,Germany,2020-09-23,Cases,10328,67,4093903
Rheinland-Pfalz,Germany,2020-09-24,Cases,10423,95,4093903
Rheinland-Pfalz,Germany,2020-09-25,Cases,10507,84,4093903
Rheinland-Pfalz,Germany,2020-09-26,Cases,10572,65,4093903
Rheinland-Pfalz,Germany,2020-09-27,Cases,10611,39,4093903
Rheinland-Pfalz,Germany,2020-09-28,Cases,10678,67,4093903
Rheinland-Pfalz,Germany,2020-09-29,Cases,10742,64,4093903
Rheinland-Pfalz,Germany,2020-09-30,Cases,10849,107,4093903
Rheinland-Pfalz,Germany,2020-10-01,Cases,10970,121,4093903
Rheinland-Pfalz,Germany,2020-10-02,Cases,11076,106,4093903
Rheinland-Pfalz,Germany,2020-10-03,Cases,11159,83,4093903
Rheinland-Pfalz,Germany,2020-10-04,Cases,11201,42,4093903
Rheinland-Pfalz,Germany,2020-10-05,Cases,11306,105,4093903
Rheinland-Pfalz,Germany,2020-10-06,Cases,11413,107,4093903
Rheinland-Pfalz,Germany,2020-10-07,Cases,11588,175,4093903
Rheinland-Pfalz,Germany,2020-10-08,Cases,11795,207,4093903
Rheinland-Pfalz,Germany,2020-10-09,Cases,11947,152,4093903
Rheinland-Pfalz,Germany,2020-10-10,Cases,12110,163,4093903
Rheinland-Pfalz,Germany,2020-10-11,Cases,12214,104,4093903
Rheinland-Pfalz,Germany,2020-10-12,Cases,12357,143,4093903
Rheinland-Pfalz,Germany,2020-10-13,Cases,12587,230,4093903
Rheinland-Pfalz,Germany,2020-10-14,Cases,12799,212,4093903
Rheinland-Pfalz,Germany,2020-10-15,Cases,13143,344,4093903
Rheinland-Pfalz,Germany,2020-10-16,Cases,13459,316,4093903
Rheinland-Pfalz,Germany,2020-10-17,Cases,13763,304,4093903
Rheinland-Pfalz,Germany,2020-10-18,Cases,13895,132,4093903
Rheinland-Pfalz,Germany,2020-10-19,Cases,14152,257,4093903
Rheinland-Pfalz,Germany,2020-10-20,Cases,14519,367,4093903
Rheinland-Pfalz,Germany,2020-10-21,Cases,15051,532,4093903
